Canton-Id;Canton;Type d'impot;Deduction;Montant;Pour cent;Minimum;Maximum
25;GE;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
25;GE;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
25;GE;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
25;GE;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
26;JU;Revenu;Déduction forfaitaire pour dépenses professionnelles du revenu accessoire;0;20;800;2 400
26;JU;Revenu;Déduction forfaitaire pour autres frais professionnels;0;20;0;4 100
26;JU;Revenu;Déduction forfaitaire pour les frais d'entretien des biens immobiliers jusqu'à 10 ans;0;10;0;0
26;JU;Revenu;Déduction forfaitaire des frais d'entretien pour les immeubles de plus de 10 ans;0;20;0;0
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires avec cotisations pilier 2/3a;0;0;0;3 400
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes célibataires sans cotisations pilier 2/3a;0;0;0;4 190
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant mineur;0;0;0;1 020
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, enfant majeur;0;0;0;3 400
26;JU;Revenu;Déduction pour couple à deux revenus;0;0;0;2 700
26;JU;Revenu;Déduction des frais de garde des enfants par des tiers;0;0;0;10 600
26;JU;Revenu;Déduction pour frais de formation des enfants, éducation externe;10 600;0;0;0
26;JU;Revenu;Déduction pour enfant, 1er et 2ème enfant;5 700;0;0;0
26;JU;Revenu;Déduction enfants dès 3 enfants;6 400;0;0;0
26;JU;Revenu;Déduction pour enfants majeurs en dehors de la maison;2 400;0;0;0
26;JU;Revenu;Déduction pour personnes mariées;3 700;0;0;0
26;JU;Revenu;Déduction pour famille monoparentale;2 700;0;0;0
26;JU;Revenu;Déduction pour contribuables célibataires;1 800;0;0;0
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées, les deux avec des cotisations au pilier 2/3a;0;0;0;6 800
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées, les deux sans des cotisations au pilier 2/3a;0;0;0;8 380
26;JU;Revenu;Déduction des primes d'assurance et des intérêts de l'épargne, personnes mariées, une personne sans cotisations pilier 2/3a;0;0;0;7 590
26;JU;Revenu;Déduction maximale pilier 3a avec solution de prévoyance;0;0;0;7 258
26;JU;Revenu;Déduction maximale pilier 3a sans solution de prévoyance;0;0;0;36 288
26;JU;Revenu;Taux d'intérêt technique maximal Prime unique en CHF FINMA;0;350;0;0
26;JU;Revenu;Déduction des frais supplémentaires de repas sans subvention;0;0;0;3 200
26;JU;Revenu;Déduction des frais supplémentaires de repas avec subvention;0;0;0;1 600
